source,register,label,fact_id,variant_key,n_input_tokens,mean_nll,perplexity,reference_model
medmcqa-native,native,0,medmcqa_validation_131,medmcqa_validation_131__native__wrong,14,5.24904203414917,190.38379989440747,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_4021,medmcqa_validation_4021__native__correct,46,3.680844783782959,39.67990085433813,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_4021,medmcqa_validation_4021__native__wrong,46,3.6535568237304688,38.61175731446186,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1221,medmcqa_validation_1221__native__correct,24,4.607373237609863,100.22054801230398,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1221,medmcqa_validation_1221__native__wrong,23,4.851664543151856,127.95319630079058,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3579,medmcqa_validation_3579__native__correct,15,5.381356716156006,217.31691287673075,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3579,medmcqa_validation_3579__native__wrong,18,6.00444221496582,405.2248973028611,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2200,medmcqa_validation_2200__native__correct,15,5.329710960388184,206.3783140268796,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2200,medmcqa_validation_2200__native__wrong,13,5.558441162109375,259.418130158445,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1608,medmcqa_validation_1608__native__correct,30,3.082526922225952,21.81345371271745,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1608,medmcqa_validation_1608__native__wrong,28,3.560821056365967,35.1920799675604,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2905,medmcqa_validation_2905__native__correct,17,4.551958560943604,94.81793327551422,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2905,medmcqa_validation_2905__native__wrong,27,3.6365480422973633,37.9605720066816,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_55,medmcqa_validation_55__native__correct,14,4.392892360687256,80.87399779238797,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_55,medmcqa_validation_55__native__wrong,14,4.600363254547119,99.52046033642264,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_4132,medmcqa_validation_4132__native__correct,48,3.0210201740264893,20.512207034572995,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_4132,medmcqa_validation_4132__native__wrong,47,2.878125667572021,17.780914582027453,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_859,medmcqa_validation_859__native__correct,20,5.094608306884766,163.1399313200862,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_859,medmcqa_validation_859__native__wrong,14,6.435845851898193,623.810010650861,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_894,medmcqa_validation_894__native__correct,14,5.330718517303467,206.5863567141661,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_894,medmcqa_validation_894__native__wrong,16,6.468666076660156,644.6232751721257,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_854,medmcqa_validation_854__native__correct,15,4.801521301269531,121.6954121517738,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_854,medmcqa_validation_854__native__wrong,14,5.266117572784424,193.66261996659935,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1426,medmcqa_validation_1426__native__correct,17,4.506245136260986,90.58105962307756,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1426,medmcqa_validation_1426__native__wrong,16,5.612825870513916,273.9171998836948,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_266,medmcqa_validation_266__native__correct,57,3.1507959365844727,23.354646002315867,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_266,medmcqa_validation_266__native__wrong,55,3.225017547607422,25.154015544735557,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2728,medmcqa_validation_2728__native__correct,32,3.707262992858887,40.7421422494551,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2728,medmcqa_validation_2728__native__wrong,36,3.7852749824523926,44.04778126047184,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_798,medmcqa_validation_798__native__correct,23,3.794010877609253,44.434263736759824,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_798,medmcqa_validation_798__native__wrong,23,3.069227695465088,21.52527218860252,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2054,medmcqa_validation_2054__native__correct,30,4.2239861488342285,68.30521710743085,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2054,medmcqa_validation_2054__native__wrong,30,4.164416313171387,64.35510824970883,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2447,medmcqa_validation_2447__native__correct,19,3.2274672985076904,25.2157121567722,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2447,medmcqa_validation_2447__native__wrong,21,4.5104193687438965,90.95995627568549,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2502,medmcqa_validation_2502__native__correct,37,5.204377174377441,182.06744118099672,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2502,medmcqa_validation_2502__native__wrong,35,5.547120094299316,256.4978017245182,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3698,medmcqa_validation_3698__native__correct,22,4.685112476348877,108.32245533729736,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3698,medmcqa_validation_3698__native__wrong,23,5.459871292114258,235.06716742000057,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2614,medmcqa_validation_2614__native__correct,25,3.704753398895264,40.64002420620872,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2614,medmcqa_validation_2614__native__wrong,29,3.931001663208008,50.95799486252072,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2805,medmcqa_validation_2805__native__correct,16,5.172735214233398,176.3966608961524,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2805,medmcqa_validation_2805__native__wrong,15,5.709558010101318,301.73767380158324,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1639,medmcqa_validation_1639__native__correct,58,3.619081258773804,37.30328001243358,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1639,medmcqa_validation_1639__native__wrong,56,3.7526819705963135,42.63527535487126,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1992,medmcqa_validation_1992__native__correct,30,3.093193531036377,22.047374643919454,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1992,medmcqa_validation_1992__native__wrong,30,3.083237886428833,21.82896781177944,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_699,medmcqa_validation_699__native__correct,30,4.2115912437438965,67.46380580323655,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_699,medmcqa_validation_699__native__wrong,30,4.23201322555542,68.85571481337762,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_404,medmcqa_validation_404__native__correct,21,2.324470043182373,10.22126182280736,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_404,medmcqa_validation_404__native__wrong,22,3.522138833999634,33.8567650785357,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2806,medmcqa_validation_2806__native__correct,63,3.508519172668457,33.398773330232075,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2806,medmcqa_validation_2806__native__wrong,47,3.2006285190582275,24.54795420651896,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1036,medmcqa_validation_1036__native__correct,19,5.5040283203125,245.6796177664233,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1036,medmcqa_validation_1036__native__wrong,18,5.2304887771606445,186.8841258926284,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2637,medmcqa_validation_2637__native__correct,41,3.38737416267395,29.588156489816992,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2637,medmcqa_validation_2637__native__wrong,39,3.66256046295166,38.96097339570831,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3820,medmcqa_validation_3820__native__correct,83,2.580796480178833,13.207653605736132,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3820,medmcqa_validation_3820__native__wrong,84,2.6014020442962646,13.482628031331489,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_361,medmcqa_validation_361__native__correct,22,2.945875644683838,19.02731626229819,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_361,medmcqa_validation_361__native__wrong,35,3.524158477783203,33.9252127803798,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3484,medmcqa_validation_3484__native__correct,13,4.610270977020264,100.51138222137727,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3484,medmcqa_validation_3484__native__wrong,13,4.549702167510986,94.60422790594328,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_757,medmcqa_validation_757__native__correct,27,5.235517501831055,187.82628164250303,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_757,medmcqa_validation_757__native__wrong,22,5.432417392730713,228.7014389167689,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_457,medmcqa_validation_457__native__correct,29,5.069644927978516,159.11781902597383,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_457,medmcqa_validation_457__native__wrong,25,5.069151401519775,159.03930954707354,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_692,medmcqa_validation_692__native__correct,29,3.855967283248901,47.27432249285436,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_692,medmcqa_validation_692__native__wrong,36,4.356578826904297,77.98986067581626,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2634,medmcqa_validation_2634__native__correct,25,3.8120932579040527,45.245049366889695,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2634,medmcqa_validation_2634__native__wrong,24,4.3284759521484375,75.82863199634086,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1945,medmcqa_validation_1945__native__correct,14,4.609930992126465,100.47721567815056,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1945,medmcqa_validation_1945__native__wrong,16,4.16729736328125,64.54078588625553,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_81,medmcqa_validation_81__native__correct,29,2.979400873184204,19.67602467866033,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_81,medmcqa_validation_81__native__wrong,38,2.6622514724731445,14.328513062122443,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1009,medmcqa_validation_1009__native__correct,20,2.765575885772705,15.88818713743168,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1009,medmcqa_validation_1009__native__wrong,20,3.086967706680298,21.91053796443205,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3711,medmcqa_validation_3711__native__correct,102,2.814627170562744,16.6869532330456,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3711,medmcqa_validation_3711__native__wrong,100,2.8394057750701904,17.10559794378884,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_419,medmcqa_validation_419__native__correct,29,5.240691661834717,188.80064345477865,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_419,medmcqa_validation_419__native__wrong,25,5.183661937713623,178.33466717994273,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1771,medmcqa_validation_1771__native__correct,17,5.621089935302734,276.1902487454056,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1771,medmcqa_validation_1771__native__wrong,17,5.816700458526611,335.8620326509383,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2035,medmcqa_validation_2035__native__correct,22,5.283910274505615,197.13923869968704,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2035,medmcqa_validation_2035__native__wrong,15,6.441981792449951,627.6494389977265,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3674,medmcqa_validation_3674__native__correct,15,4.855223178863525,128.4093462689663,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3674,medmcqa_validation_3674__native__wrong,15,4.334389686584473,76.27839095538073,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3992,medmcqa_validation_3992__native__correct,15,5.669585227966309,289.9142611227828,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3992,medmcqa_validation_3992__native__wrong,14,4.530436992645264,92.7991047490868,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1897,medmcqa_validation_1897__native__correct,13,5.174165725708008,176.64917891554734,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1897,medmcqa_validation_1897__native__wrong,14,5.7395758628845215,310.932504994481,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_530,medmcqa_validation_530__native__correct,16,6.229735851287842,507.6213782513806,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_530,medmcqa_validation_530__native__wrong,15,6.003175258636475,404.711820146222,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2139,medmcqa_validation_2139__native__correct,19,2.545273542404175,12.746714376115476,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2139,medmcqa_validation_2139__native__wrong,19,3.671583414077759,39.31410711279608,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_824,medmcqa_validation_824__native__correct,15,3.865434885025024,47.72402238310867,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_824,medmcqa_validation_824__native__wrong,15,3.979065179824829,53.46702880086243,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2553,medmcqa_validation_2553__native__correct,32,2.5375008583068848,12.648022240259134,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2553,medmcqa_validation_2553__native__wrong,36,2.437338829040528,11.44254960900756,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_683,medmcqa_validation_683__native__correct,17,5.933507919311523,377.47635060079045,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_683,medmcqa_validation_683__native__wrong,17,5.704338550567627,300.16686916508934,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3019,medmcqa_validation_3019__native__correct,25,3.3738908767700195,29.19188841775966,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3019,medmcqa_validation_3019__native__wrong,25,3.8473503589630127,46.868713296883,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_826,medmcqa_validation_826__native__correct,19,6.339060783386231,566.2642167844805,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_826,medmcqa_validation_826__native__wrong,12,6.793212890625,891.7741367763608,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2673,medmcqa_validation_2673__native__correct,72,2.8299155235290527,16.944029392274008,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2673,medmcqa_validation_2673__native__wrong,71,2.920091152191162,18.542977615755333,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3845,medmcqa_validation_3845__native__correct,16,5.262377262115479,192.93961457824528,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3845,medmcqa_validation_3845__native__wrong,16,5.256533145904541,191.8153414402305,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1188,medmcqa_validation_1188__native__correct,24,3.835784912109375,46.3297782040332,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1188,medmcqa_validation_1188__native__wrong,24,3.9823524951934814,53.64308099735983,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_1400,medmcqa_validation_1400__native__correct,27,4.050246238708496,57.41159226138726,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_1400,medmcqa_validation_1400__native__wrong,27,3.919289112091065,50.36462844347574,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_148,medmcqa_validation_148__native__correct,15,4.888430595397949,132.7450797490603,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_148,medmcqa_validation_148__native__wrong,22,4.308891773223877,74.35803769305271,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3744,medmcqa_validation_3744__native__correct,18,3.154430389404297,23.439681797022025,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3744,medmcqa_validation_3744__native__wrong,17,3.7658121585845943,43.19877587339562,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_2799,medmcqa_validation_2799__native__correct,34,3.47775673866272,32.386988047530124,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_2799,medmcqa_validation_2799__native__wrong,36,4.108377456665039,60.84790906146237,gemma-2-2b-it
medmcqa-native,native,1,medmcqa_validation_3166,medmcqa_validation_3166__native__correct,100,2.874260187149048,17.712315474478643,gemma-2-2b-it
medmcqa-native,native,0,medmcqa_validation_3166,medmcqa_validation_3166__native__wrong,100,2.8914194107055664,18.018867632207453,gemma-2-2b-it
